source_class,evaluation_year,origin_date,target_date,formation_n,q80,sqrt_forecast,sqrt_normalized_risk_score,sqrt_alarm,target_dr,realized_high_risk,target_return,actual_direction,alarm_semantic_category
EXTERNAL_RESEARCH_V2,2020,2020-07-31,2020-08-03,498,2.860861230028183e-05,7.42639502434529e-05,2.5958599272122442,1,3.561951077594396e-05,1,-0.0011449305173277695,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-03,2020-08-04,498,2.860861230028183e-05,6.030621154433896e-05,2.107974022345183,1,6.953601156557138e-05,1,0.019699834961464997,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-04,2020-08-05,498,2.860861230028183e-05,5.472175948338295e-05,1.9127722417645499,1,7.676348795685279e-05,1,0.014720215628041954,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-05,2020-08-06,498,2.860861230028183e-05,5.155458984203404e-05,1.8020653816028038,1,8.779588776711034e-05,1,0.00656357427116602,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-06,2020-08-07,498,2.860861230028183e-05,5.4848458077595055e-05,1.9172009289333736,1,0.0001239169878976226,1,-0.01058735947855936,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-07,2020-08-10,498,2.860861230028183e-05,6.484399476350642e-05,2.2665900073338276,1,6.834798617705368e-05,1,-0.007213334647140538,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-10,2020-08-11,498,2.860861230028183e-05,6.44334520243473e-05,2.252239687407437,1,0.0004673158052909637,1,-0.06918049351949755,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-11,2020-08-12,498,2.860861230028183e-05,0.00011465970827647191,4.007873820406954,1,0.0002563032081202965,1,0.026166937506618776,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-12,2020-08-13,498,2.860861230028183e-05,0.00012206641414499654,4.266771588351178,1,0.0001275483069864718,1,0.006983897674477533,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-13,2020-08-14,498,2.860861230028183e-05,0.00011879549038529359,4.152438053911594,1,7.554533145474326e-05,1,-0.0021933832341803476,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-14,2020-08-17,498,2.860861230028183e-05,0.0001104332565248514,3.8601402740448023,1,4.645973402848452e-05,1,0.02357785389583518,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-17,2020-08-18,498,2.860861230028183e-05,0.00010477531574541213,3.6623697313826007,1,0.0001385082268711345,1,0.001502367822612049,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-18,2020-08-19,498,2.860861230028183e-05,9.784627887370929e-05,3.42016864875146,1,0.0002918586707735426,1,-0.022422581754786116,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-19,2020-08-20,498,2.860861230028183e-05,0.00011368099812800377,3.973663487581461,1,0.0001294606290147227,1,9.1543426072857e-05,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-20,2020-08-21,498,2.860861230028183e-05,0.00010495656877589675,3.668705342092486,1,0.000113949082922239,1,-0.004919043277476421,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-21,2020-08-24,498,2.860861230028183e-05,0.00010827050640646969,3.784542405274341,1,8.564594123437092e-05,1,-0.0021324865469472304,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-24,2020-08-25,498,2.860861230028183e-05,0.00011080945372645112,3.8732900625648146,1,6.418156403183547e-05,1,-0.005492046602351972,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-25,2020-08-26,498,2.860861230028183e-05,0.00010206726995541966,3.5677113200773523,1,7.508630762118032e-05,1,0.008825358961032972,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-26,2020-08-27,498,2.860861230028183e-05,8.62548941989908e-05,3.014997487247611,1,0.0002978117833195794,1,-0.0009406060662854312,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-27,2020-08-28,498,2.860861230028183e-05,0.00011287116125431292,3.9453560371818877,1,6.758413871847994e-05,1,0.012319979683012124,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-28,2020-08-31,498,2.860861230028183e-05,9.090405100311289e-05,3.1775064812289893,1,5.365403551207688e-05,1,0.009755666034202958,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-08-31,2020-09-01,498,2.860861230028183e-05,8.574193473422166e-05,2.997067240950271,1,0.0001086467963041653,1,-0.009741162174967625,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-01,2020-09-02,498,2.860861230028183e-05,9.629795486466271e-05,3.366047743032753,1,7.072698610242472e-05,1,-0.009800240985337725,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-02,2020-09-03,498,2.860861230028183e-05,9.308678507058289e-05,3.2538028791304177,1,8.063793517818207e-05,1,-0.00471780691914926,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-03,2020-09-04,498,2.860861230028183e-05,7.981033040816832e-05,2.7897309233479355,1,9.208388049211649e-05,1,-0.0013751995825297821,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-04,2020-09-07,498,2.860861230028183e-05,8.334474909984961e-05,2.9132747937944745,1,2.141934781212258e-05,0,-0.005254925143327646,DOWN,RISK_MISS_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-07,2020-09-08,498,2.860861230028183e-05,7.000105104507685e-05,2.4468523782395155,1,7.605086033108356e-05,1,0.0033210752295085824,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-08,2020-09-09,498,2.860861230028183e-05,7.280562524732565e-05,2.5448848928127994,1,3.896338708158658e-05,1,0.008493639730805708,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-09,2020-09-10,498,2.860861230028183e-05,6.529101299616295e-05,2.28221531023089,1,5.442050931900049e-05,1,-0.0031538001490363575,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-10,2020-09-11,498,2.860861230028183e-05,6.109157175911167e-05,2.135425903146999,1,3.178228696021433e-05,1,-0.00022856091627959947,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-11,2020-09-14,498,2.860861230028183e-05,5.092009451470319e-05,1.7798869088872784,1,1.798297351894954e-05,0,0.012584258487879087,UP,RISK_MISS_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-14,2020-09-15,498,2.860861230028183e-05,4.719591611110587e-05,1.649710080857048,1,4.710382980076403e-05,1,-0.002677458278134704,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-15,2020-09-16,498,2.860861230028183e-05,4.761409522867866e-05,1.66432732664246,1,7.044525941695673e-05,1,-0.010164541469876387,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-16,2020-09-17,498,2.860861230028183e-05,5.271478176201231e-05,1.842619320668448,1,3.510047961988829e-05,1,0.0063716913300908605,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-17,2020-09-18,498,2.860861230028183e-05,4.649146380546011e-05,1.625086296303932,1,1.784889665887207e-05,0,-0.0008448412594372516,DOWN,RISK_MISS_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-18,2020-09-21,498,2.860861230028183e-05,4.022636875506081e-05,1.4060929741308892,1,0.0001770953590506383,1,-0.02004388525376693,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-21,2020-09-22,498,2.860861230028183e-05,6.435828574957756e-05,2.2496122871693274,1,8.737312371517912e-05,1,-0.009768357323868625,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-22,2020-09-23,498,2.860861230028183e-05,6.217171406438482e-05,2.173181747224152,1,0.0001385835605778598,1,-0.01970623132999889,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-23,2020-09-24,498,2.860861230028183e-05,7.145692501330658e-05,2.497741738161926,1,8.582148723877189e-05,1,0.006981819602552356,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-24,2020-09-25,498,2.860861230028183e-05,7.332411229623215e-05,2.563008353100364,1,5.703526169117638e-05,1,-0.004111790586464743,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-25,2020-09-28,498,2.860861230028183e-05,7.579931719936439e-05,2.6495279254987727,1,4.211334084500791e-05,1,0.011468285412210706,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-28,2020-09-29,498,2.860861230028183e-05,6.103123224427355e-05,2.133316765024367,1,3.671407880066695e-05,1,0.003357860128155475,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-29,2020-09-30,498,2.860861230028183e-05,5.5264529748381234e-05,1.931744509950831,1,5.111485204475823e-05,1,0.0016640111470145578,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-09-30,2020-10-01,498,2.860861230028183e-05,5.0341286796035506e-05,1.7596549691974954,1,3.326083279061009e-05,1,0.0011425520233333943,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-01,2020-10-02,498,2.860861230028183e-05,4.324015775712278e-05,1.5114384893354933,1,5.121792885748642e-05,1,0.0025907876855670283,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-02,2020-10-05,498,2.860861230028183e-05,4.412417024296603e-05,1.5423387118476684,1,2.24686498999077e-05,0,0.006547652824909388,UP,RISK_MISS_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-05,2020-10-06,498,2.860861230028183e-05,3.845931378854853e-05,1.344326435161263,1,7.453806277322612e-05,1,-0.01532145127815844,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-06,2020-10-07,498,2.860861230028183e-05,4.585895847900803e-05,1.6029773830923026,1,4.854247870056446e-05,1,0.0012809299385566184,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-07,2020-10-08,498,2.860861230028183e-05,4.412791907296683e-05,1.5424697503601779,1,4.009138341483091e-05,1,0.013477090938691772,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-08,2020-10-09,498,2.860861230028183e-05,4.360733370874674e-05,1.5242729444908154,1,1.977890988276726e-05,0,0.01001189906688058,UP,RISK_MISS_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-09,2020-10-12,498,2.860861230028183e-05,3.790320765269754e-05,1.3248880181554332,1,3.817188721735085e-05,1,-0.00974400770255129,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-12,2020-10-13,498,2.860861230028183e-05,4.1293624040797755e-05,1.4433983587659358,1,6.601716187794978e-05,1,-0.008055994530074821,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-13,2020-10-14,498,2.860861230028183e-05,4.340041904440457e-05,1.5170403439658282,1,3.612606643263974e-05,1,0.0011437749981724227,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-14,2020-10-15,498,2.860861230028183e-05,4.017287828130753e-05,1.4042232408774256,1,3.857272558823184e-05,1,0.004024422154048049,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-15,2020-10-16,498,2.860861230028183e-05,4.012891097026301e-05,1.402686385101863,1,2.640412115001909e-05,0,-0.0034327554734124945,DOWN,RISK_MISS_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-16,2020-10-19,498,2.860861230028183e-05,3.9133264672957094e-05,1.367884057507102,1,2.667588579905384e-05,0,0.0008735624271160926,UP,RISK_MISS_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-19,2020-10-20,498,2.860861230028183e-05,3.7843646122116907e-05,1.3228060740906367,1,2.785008433527244e-05,0,0.008720762844497555,UP,RISK_MISS_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-20,2020-10-21,498,2.860861230028183e-05,3.494045925848647e-05,1.2213266023442273,1,3.01245243619173e-05,1,-0.002048770306526707,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-21,2020-10-22,498,2.860861230028183e-05,3.321345844135237e-05,1.1609601365049496,1,4.039822628917437e-05,1,-0.003850499798608864,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-22,2020-10-23,498,2.860861230028183e-05,3.3736165002509096e-05,1.1792310877720118,1,3.021149562713163e-05,1,-0.0023534510382948936,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-23,2020-10-26,498,2.860861230028183e-05,3.2163979372556845e-05,1.1242761108073736,1,2.466762949003349e-05,0,0.0030028712563043183,UP,RISK_MISS_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-26,2020-10-27,498,2.860861230028183e-05,3.070542661226666e-05,1.0732931150234148,1,1.689236034916429e-05,0,-0.00046926018978744546,DOWN,RISK_MISS_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-27,2020-10-28,498,2.860861230028183e-05,2.8137739059505342e-05,0.9835408570036845,0,4.933792861562158e-05,1,-0.013169179414699164,DOWN,
EXTERNAL_RESEARCH_V2,2020,2020-10-28,2020-10-29,498,2.860861230028183e-05,3.264624277980886e-05,1.1411333914818111,1,4.744759362587702e-05,1,-0.0029946005721357403,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-29,2020-10-30,498,2.860861230028183e-05,3.322338105799142e-05,1.1613069766989057,1,2.843002989355082e-05,0,0.0014585066569241117,UP,RISK_MISS_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-10-30,2020-11-02,498,2.860861230028183e-05,3.117782458843999e-05,1.0898055543970881,1,2.103470274777758e-05,0,0.00679097650125677,UP,RISK_MISS_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-02,2020-11-03,498,2.860861230028183e-05,2.986039099234859e-05,1.0437553097272891,1,8.357352857205626e-05,1,0.003796085125142116,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-03,2020-11-04,498,2.860861230028183e-05,4.054715571670913e-05,1.4173059249123277,1,5.732893217126411e-05,1,0.0038716963540606055,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-04,2020-11-05,498,2.860861230028183e-05,3.9977833201992224e-05,1.397405535870693,1,6.119695638060755e-05,1,0.015924234835592303,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-05,2020-11-06,498,2.860861230028183e-05,4.12195195203857e-05,1.4408080716302216,1,4.495968835860361e-05,1,0.007309534125561412,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-06,2020-11-09,498,2.860861230028183e-05,4.1551428700411713e-05,1.4524097940955487,1,0.000349283579468392,1,-0.035204107644775835,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-09,2020-11-10,498,2.860861230028183e-05,8.118934569470851e-05,2.837933725779097,1,6.273514485397205e-05,1,-0.0018943888199452227,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-10,2020-11-11,498,2.860861230028183e-05,6.395414814890739e-05,2.235485855714762,1,5.483909925973549e-05,1,-0.005358753242243525,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-11,2020-11-12,498,2.860861230028183e-05,6.327469528546323e-05,2.211735914392461,1,3.374021338975913e-05,1,0.003897651029331445,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-12,2020-11-13,498,2.860861230028183e-05,5.760983233603195e-05,2.013723410676037,1,2.008119546084472e-05,0,0.006421145213479173,UP,RISK_MISS_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-13,2020-11-16,498,2.860861230028183e-05,5.2442326097998685e-05,1.833095766671705,1,0.0001254770859420619,1,-0.0004412333270765652,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-16,2020-11-17,498,2.860861230028183e-05,5.198479410359997e-05,1.8171029603937783,1,2.959290199325074e-05,1,-0.0048467730200762605,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-17,2020-11-18,498,2.860861230028183e-05,4.190527642220181e-05,1.4647783675193848,1,3.562936961712778e-05,1,-0.006681042939190283,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-18,2020-11-19,498,2.860861230028183e-05,4.093304909474505e-05,1.4307946385201569,1,4.961497290440339e-05,1,0.000398161713805019,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-19,2020-11-20,498,2.860861230028183e-05,4.402356714306321e-05,1.53882217987307,1,1.519788495646422e-05,0,0.0017153422177678132,UP,RISK_MISS_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-20,2020-11-23,498,2.860861230028183e-05,3.94215085533769e-05,1.377959480858446,1,0.0001158933140702162,1,-0.025089643949392844,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-23,2020-11-24,498,2.860861230028183e-05,4.77611441769222e-05,1.669467350447183,1,6.398192559835314e-05,1,-0.010929013315122381,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-24,2020-11-25,498,2.860861230028183e-05,4.821417367687737e-05,1.6853027742419509,1,2.891845025160377e-05,1,0.003348644180239624,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-25,2020-11-26,498,2.860861230028183e-05,4.439421632686325e-05,1.55177804015422,1,1.843463303939307e-05,0,-0.0016249336882949129,DOWN,RISK_MISS_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-26,2020-11-27,498,2.860861230028183e-05,3.9848338002636956e-05,1.3928790947418446,1,0.0001024398508090767,1,-0.011452150838115788,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-27,2020-11-30,498,2.860861230028183e-05,5.5596988844390445e-05,1.9433654544594163,1,6.531297186993281e-05,1,-0.0016099122533369775,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-11-30,2020-12-01,498,2.860861230028183e-05,4.960385093746696e-05,1.7338782607424235,1,2.995865184806873e-05,1,0.014035129682304472,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-12-01,2020-12-02,498,2.860861230028183e-05,4.327529379073726e-05,1.5126666521434506,1,4.484341555834571e-05,1,0.014548046125340067,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-12-02,2020-12-03,498,2.860861230028183e-05,4.6808132513109694e-05,1.63615529553835,1,4.2166169323971e-05,1,0.0025608299156025544,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-12-03,2020-12-04,498,2.860861230028183e-05,4.885557166929351e-05,1.7077225262272588,1,3.500592016217301e-05,1,-0.0010960352643765794,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-12-04,2020-12-07,498,2.860861230028183e-05,4.2514983863652935e-05,1.4860903918514814,1,4.492201020195944e-05,1,0.016938295455198704,UP,RISK_HIT_UP_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-12-07,2020-12-08,498,2.860861230028183e-05,4.152319160996984e-05,1.4514227804597426,1,4.970167039169978e-05,1,-0.005185550223287305,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-12-08,2020-12-09,498,2.860861230028183e-05,4.392053396183965e-05,1.5352207055987466,1,0.0001003899603799839,1,-0.010972651445196654,DOWN,RISK_HIT_DOWN_CLOSE
EXTERNAL_RESEARCH_V2,2020,2020-12-09,2020-12-10,498,2.860861230028183e-05,4.9984423954067695e-05,1.747181003727863,1,4.520795501779656e-05,1,-0.0014247418026746975,DOWN,RISK_HIT_DOWN_CLOSE
